X, Y
1227.10,871.80
547.92,196.66
1331.37,1063.75
860.77,240.03
793.17,352.65
653.53,349.04
1206.87,761.65
787.03,295.75
1184.43,1057.88
1101.75,781.73
1056.34,632.36
951.92,430.97
1214.89,1108.39
844.96,484.43
1363.31,1059.00
907.64,865.18
932.99,718.38
1101.83,962.73
1311.00,1202.60
1089.11,657.61
691.21,389.23
719.49,256.65
657.75,255.50
740.25,349.14
1150.67,709.01
1180.88,982.84
1112.69,717.55
910.64,462.07
1441.75,1043.16
949.81,424.79
857.01,229.00
1100.20,757.46
1101.07,587.55
1334.80,1324.71
1013.15,511.86
718.19,412.26
784.53,367.06
1210.82,1153.72
881.33,304.71
1149.82,1076.99
744.51,336.23
914.62,658.44
1295.51,1272.71
1197.76,794.04
1209.40,1237.81
1274.67,1167.08
864.23,351.56
933.08,458.97
802.98,434.82
944.41,330.78
1449.94,1175.95
1058.27,580.84
695.71,405.58
1288.45,1077.73
710.02,241.74
938.08,681.71
1236.62,1113.07
1295.20,1003.51
1126.75,772.89
989.69,537.04
1173.28,1206.35
1006.06,480.61
866.38,393.41
1088.26,952.91
1014.86,452.79
1061.35,719.89
1244.78,1256.10
1142.29,969.67
717.82,345.00
765.19,349.89
1109.53,1061.64
1347.55,1207.53
1157.90,855.96
1235.65,999.08
887.87,617.13
1154.45,942.73
955.55,262.30
1221.98,541.01
1129.05,787.06
1037.04,677.66
837.05,467.93
1224.43,744.54
797.48,224.35
1258.41,1092.84
933.73,395.20
969.09,402.70
958.69,401.87
980.26,437.17
1342.06,1146.23
1226.30,1233.18
1032.29,914.64
936.19,511.07
1215.38,1007.05
1281.24,1020.54
633.52,403.46
1044.74,569.77
832.73,424.02
888.77,339.82
1154.51,856.88
1160.68,739.21
1200.26,1058.15
775.77,239.54
1206.85,789.64
1257.49,1292.98
1007.12,531.31
1087.25,785.23
1110.16,810.96
931.31,395.42
1108.48,616.48
1077.99,653.35
1233.53,1021.83
880.33,313.00
882.78,357.66
996.35,459.41
1182.85,964.52
712.39,318.14
1161.28,982.79
819.35,452.22
769.48,227.70
969.67,462.73
1085.27,822.14
1068.52,873.83
1004.31,362.37
943.31,607.77
973.65,365.90
623.98,322.24
916.97,357.50
771.86,339.33
999.33,969.65
1295.61,1244.25
817.79,298.84
740.91,420.16
1423.07,825.80
957.82,586.08
1237.93,793.06
1038.71,430.28
1022.92,910.99
815.13,311.72
1222.36,728.79
1067.87,572.31
803.62,332.64
1045.33,654.80
830.66,435.39
910.82,461.57
787.89,501.50
1006.57,628.18
580.02,284.07
827.50,349.97
1250.81,1089.80
844.78,329.59
975.85,466.16
801.25,237.52
1322.09,1158.91
1035.65,586.49
989.41,883.60
865.78,423.77
1255.15,850.81
1183.19,589.27
1024.01,285.22
1181.94,770.69
1013.54,415.33
702.38,323.60
1053.73,573.52
842.25,238.80
1235.35,828.15
1025.63,690.72
1250.08,1320.47
910.42,661.46
1086.69,799.28
925.79,260.45
1072.72,1037.26
786.84,371.35
1188.60,1035.83
1260.69,1074.16
941.10,311.52
1306.10,1115.22
751.80,320.16
919.85,463.98
1054.03,739.60
1241.15,837.09
779.75,224.70
710.43,397.91
855.18,514.77
1203.67,1190.61
604.38,305.56
1051.75,490.12
1184.07,1033.70
1092.92,575.81
1229.84,635.68
1002.02,493.32
674.33,353.30
941.82,494.73
863.37,352.85
1121.49,588.44
1323.60,1264.61
1187.54,921.40
1184.58,725.77
1153.41,986.90
1271.61,1100.09
1066.93,780.01
994.99,606.81
621.73,204.12
1060.77,722.48
1145.85,1196.95
846.99,632.47
913.51,348.70
1091.07,673.31
839.03,318.67
999.74,698.44
769.88,390.81
792.26,493.63
1051.57,685.04
1007.55,638.92
1218.95,1159.02
1054.96,561.44
1214.65,751.41
966.29,504.09
958.82,244.03
1036.35,1152.90
838.59,352.23
1090.77,1029.86
1075.72,575.50
1018.09,658.72
1167.91,856.15
1211.85,840.78
792.66,267.22
1179.60,1094.43
944.72,334.64
1211.53,712.97
1214.82,930.79
686.90,289.58
1223.28,1350.37
1072.52,776.73
936.04,325.14
861.53,515.43
656.36,254.73
839.16,312.85
1295.96,1157.73
1179.58,533.32
879.12,258.94
1003.46,609.71
1314.77,1181.93
845.50,395.64
683.13,278.09
1246.25,1111.10
1147.17,757.88
797.08,404.37
1015.17,482.50
1332.72,1260.96
602.85,403.22
1089.27,444.98
988.71,568.98
1193.13,1084.19
1106.46,1098.93
1266.02,1270.21
849.71,434.23
750.48,352.12
850.18,216.53
999.07,466.64
945.76,469.81
1242.63,1111.24
729.38,372.20
813.95,312.71
1215.80,794.27
1166.24,712.37
1226.97,1069.53
1101.62,1231.01
882.15,510.88
854.82,328.95
1328.26,888.74
1182.63,1160.32
890.29,297.70
1218.23,1233.09
1079.75,414.99
991.50,524.26
1018.58,408.78
1235.22,1029.91
1431.70,1038.89
925.45,215.61
943.35,531.78
986.17,442.50
979.94,654.53
757.05,399.51
703.73,388.86
739.82,384.64
1195.83,855.54
1006.31,616.20
1067.83,877.86
1020.81,730.95
1002.30,615.85
1010.48,479.02
1180.73,787.35
900.24,346.33
657.49,357.71
761.40,188.71
937.75,648.17
870.42,275.41
893.74,499.20
1256.10,733.68
1198.38,1091.84
718.26,281.43
1218.85,1024.65
1127.63,736.31
1143.52,506.49
996.66,797.99
759.79,411.96
921.24,453.69
815.16,338.51
1170.08,793.99
1209.05,501.49
941.05,661.19
829.76,242.38
1143.97,749.87
1053.79,759.08
1247.14,1009.90
915.27,365.88
1145.37,967.51
778.95,359.68
1227.17,1229.45
1065.14,581.87
732.50,318.47
1226.38,1165.01
725.96,344.53
1225.07,1236.07
1287.43,901.28
870.89,348.54
1031.85,518.82
1016.53,446.09
831.82,294.58
1133.99,1064.83
756.09,322.62
1256.60,1308.74
926.90,991.15
1119.57,564.34
849.97,440.49
896.26,434.85
955.61,790.63
709.84,297.30
1056.22,584.81
736.43,232.60
1304.14,1054.09
817.67,347.70
834.08,298.32
981.67,505.63
824.64,404.51
1129.21,377.52
1269.63,1187.02
1418.93,1128.22
1133.18,705.07
1135.89,684.47
707.97,405.16
856.25,437.78
1062.06,717.60
1167.62,1409.46
1307.68,887.48
1255.90,1026.49
1021.33,497.65
649.01,235.84
1142.92,717.46
1124.75,885.62
1210.39,929.66
839.24,483.62
1158.10,596.20
906.58,526.20
1134.44,580.30
793.24,308.89
877.79,556.97
752.27,359.99
935.82,841.07
1068.33,1078.48
1071.57,578.68
866.74,353.28
1397.76,1125.15
1171.33,1199.99
1198.01,914.57
1021.28,807.87
791.06,310.23
744.37,245.99
829.93,289.59
771.48,313.88
1144.03,930.47
1067.21,894.33
800.79,322.24
717.61,444.75
1082.82,792.34
1120.74,990.62
748.02,412.19
976.45,532.93
1187.34,825.88
752.22,261.33
1086.94,1232.97
749.61,350.07
608.20,263.15
740.48,471.24
712.05,329.00
1223.11,594.86
1077.48,788.65
645.20,398.62
988.28,611.59
926.49,403.25
1044.59,775.48
818.73,479.33
975.32,436.63
895.98,405.56
1182.60,884.17
769.57,432.27
1002.86,369.34
924.24,776.92
888.29,379.44
1134.70,865.51
1123.00,698.74
1066.73,985.11
1162.72,1022.93
1239.50,1031.42
1022.14,657.29
977.21,447.50
584.28,316.53
1252.48,872.76
746.12,493.45
1006.29,528.35
1058.06,713.65
975.75,373.81
834.94,258.75
1168.30,922.92
1049.67,702.06
975.96,322.45
1117.32,803.60
1179.39,995.49
1311.37,1278.63
976.42,405.49
1139.07,816.79
1090.73,1164.73
886.97,497.66
846.88,336.53
705.11,351.08
817.24,341.54
1107.06,824.50
923.68,470.02
995.69,431.58
964.01,348.60
1222.66,794.37
1260.75,1224.40
977.78,741.59
935.36,441.68
807.15,359.33
824.26,469.58
1094.12,675.84
1223.46,1034.06
1270.14,792.83
882.39,545.30
1014.44,478.30
1132.40,638.96
903.48,711.59
768.05,507.50
701.19,416.61
601.46,294.74
817.79,588.37
1351.74,1390.29
1349.24,1079.02
877.48,430.70
1267.51,1023.67
912.40,396.28
961.17,493.57
719.73,348.37
1136.97,887.21
840.38,405.98
1310.92,980.30
1071.47,747.57
832.88,424.98
942.34,352.73
863.49,554.27
816.27,335.23
711.85,319.43
677.55,243.35
778.75,318.42
646.43,359.95
1197.35,1025.58
1007.65,648.65
973.65,1161.84
925.63,588.66
1017.69,360.14
1060.65,592.88
1016.52,479.27
1236.10,916.46
1323.74,957.04
628.72,342.26
1374.50,1109.08
883.34,393.45
848.74,290.98
1237.48,1145.52
752.19,293.16
1207.45,819.91
1136.30,982.55
1123.10,893.30
1079.14,964.88
1141.65,627.18
1195.19,622.99
994.50,786.64
1340.51,1269.35
1004.99,543.41
1421.26,1332.30
819.42,345.88
1140.46,790.27
1192.31,878.25
767.60,262.24
809.51,424.96
710.46,337.93
1134.32,996.10
1084.10,722.72
1124.80,549.46
1161.11,590.49
1223.77,973.84
1024.53,517.99
825.03,389.79
724.14,393.39
832.88,376.46
1115.75,1050.22
653.21,344.30
813.98,272.64
1123.46,694.65
1099.76,877.19
1161.59,902.41
1133.05,907.52
962.11,408.08
716.75,266.24
1029.76,555.35
1103.01,736.70
1164.19,895.67
809.01,471.04
1315.29,1197.92
1234.99,1173.07
1210.39,987.01
963.46,608.83
783.47,299.46
1032.64,452.36
1019.42,537.66
772.80,330.64
1325.86,1019.23
912.04,506.21
1035.54,962.80
626.06,263.91
651.17,234.85
1037.00,634.96
1244.61,1151.17
867.01,356.20
898.10,616.92
770.99,248.87
654.17,370.15
974.54,666.60
1040.41,594.01
1081.01,1087.00
1127.06,686.34
1149.31,1035.74
1144.87,1108.69
1224.25,1166.66
1038.71,643.23
1236.72,908.56
1067.80,662.23
1154.34,1095.64
1154.14,1125.60
585.64,374.40
1335.24,979.16
932.29,376.25
699.60,286.51
1285.70,1223.35
1106.73,908.96
1144.67,917.25
1019.29,370.34
704.57,354.81
1095.30,944.82
1265.27,945.95
1161.51,730.77
1341.57,1288.00
671.68,295.86
1290.85,1159.57
1157.73,768.04
751.49,361.00
753.77,377.29
1171.88,675.43
1230.47,928.67
1272.46,1131.70
1253.56,1067.07
898.81,372.97
1119.77,919.73
1224.51,1026.18
836.71,327.34
943.68,400.07
785.30,336.91
1028.46,443.24
883.50,745.01
960.61,419.66
1073.66,567.02
929.99,327.69
809.39,302.95
1035.35,652.14
565.15,269.00
629.39,303.96
819.09,409.06
805.76,391.77
1022.04,621.71
1382.50,1136.86
912.47,396.55
933.38,382.18
628.96,281.97
1009.87,749.11
622.60,260.81
969.37,714.69
1269.99,1174.44
686.94,312.23
838.15,377.34
1110.08,671.44
1291.94,1136.13
890.61,416.30
829.75,339.05
843.06,506.43
1153.40,758.64
1232.00,939.46
844.79,426.95
753.47,234.95
1291.07,1143.81
1358.75,1078.04
713.23,375.15
1047.91,662.76
1251.60,654.49
984.89,630.19
1397.44,1163.36
1138.99,805.73
858.02,621.37
772.23,441.97
889.72,542.77
1110.64,645.30
857.79,432.86
959.24,326.73
1332.52,1175.56
643.80,356.32
841.32,311.99
809.65,537.76
926.15,658.00
1043.13,677.75
875.21,276.80
638.39,412.67
1060.24,782.66
923.77,444.72
1076.97,331.41
695.76,234.16
1045.66,922.08
1191.01,769.55
1271.09,1128.47
862.35,443.09
612.95,255.51
901.09,336.31
1245.89,902.82
826.72,185.33
1077.51,764.65
1158.08,1247.09
1100.73,695.38
808.96,381.66
812.56,380.72
980.46,241.51
1306.71,1182.43
1114.71,940.37
1028.77,762.85
929.69,481.17
733.09,356.32
1140.88,986.19
952.26,434.09
831.64,422.39
889.23,395.41
899.38,454.81
1186.17,958.68
834.12,313.40
881.31,338.01
1099.18,490.33
757.72,291.52
1155.09,935.49
928.56,409.46
1340.63,1079.70
1217.98,930.35
935.03,522.69
1025.61,651.69
574.44,268.11
850.05,619.47
864.88,345.01
1123.08,901.22
546.39,319.24
910.57,484.44
779.07,275.88
1158.46,1118.20
760.77,183.95
1012.78,385.35
793.17,308.37
868.36,486.33
829.77,389.94
729.79,263.71
952.04,733.17
1252.71,1239.69
1213.33,803.63
1018.25,670.69
1359.24,1264.66
932.84,463.65
897.42,258.05
788.73,346.24
1069.82,571.01
1319.89,1019.34
1224.21,1178.28
557.80,358.84
816.47,277.20
947.43,550.27
1022.77,639.70
1023.57,411.97
735.21,371.68
825.18,302.95
927.03,346.58
842.50,568.51
968.72,389.49
1276.79,1229.28
805.85,213.49
1127.52,853.34
1141.13,1066.56
1161.61,610.31
1207.48,933.68
1132.11,613.66
1098.67,900.39
1232.47,1220.05
1234.30,1181.78
857.44,288.66
761.83,295.13
1016.25,1038.24
970.60,585.42
793.53,355.99
636.39,405.35
1269.68,1007.65
825.32,268.24
786.11,272.76
1315.95,1018.34
1046.55,1036.55
748.31,449.32
1152.75,516.89
636.85,237.47
877.93,297.60
1135.67,977.59
1087.76,446.79
849.76,494.83
1322.71,1208.78
1319.47,991.19
927.53,871.32
1060.88,794.65
757.42,307.92
1056.22,469.37
878.26,611.13
1154.09,1023.12
777.87,363.21
1016.04,497.49
981.58,319.53
1234.09,1123.25
1130.05,806.76
980.95,234.37
1011.15,895.60
1369.31,1260.32
1269.85,1277.06
1139.90,790.20
760.95,291.80
1149.36,761.96
1223.32,744.11
1405.48,1020.18
828.27,388.42
800.69,572.47
1185.92,819.12
876.88,337.86
1206.95,1022.49
1187.70,918.61
1167.30,684.46
1155.21,523.41
778.46,373.03
664.67,336.78
1092.17,1148.45
1102.86,547.07
1243.14,1162.26
1159.14,1240.61
1337.46,1248.52
877.12,347.07
726.74,262.19
959.77,457.09
1247.91,867.30
1282.79,1327.79
1307.84,925.63
1071.05,553.46
753.27,412.99
1299.12,1214.15
1110.47,1175.36
981.15,931.77
763.13,324.35
789.02,351.03
1247.64,1173.95
807.31,277.06
1165.32,770.97
1266.98,738.16
1205.43,991.65
982.29,550.53
779.07,389.62
1489.12,1097.00
964.02,391.38
838.63,438.97
946.42,400.54
966.51,531.24
868.88,390.02
929.60,299.44
1295.96,1030.29
840.46,336.99
804.95,418.86
817.31,436.31
881.02,590.09
1226.81,1081.43
1205.95,1176.05
1039.51,279.70
984.74,550.18
888.15,500.04
785.95,270.77
1024.50,657.94
1178.62,908.68
793.37,325.06
947.09,470.40
802.19,373.46
1324.68,1298.94
801.90,394.56
1068.06,710.99
1129.55,1097.25
899.51,325.92
1002.62,671.65
719.27,347.65
955.22,751.13
1142.57,1044.80
991.90,424.40
1128.36,1069.18
787.03,365.15
1086.56,674.83
1165.66,1252.37
721.84,405.97
1162.02,568.37
903.05,494.16
998.21,337.60
1148.43,750.72
908.92,348.30
1031.12,767.25
1074.31,895.50
995.62,545.50
861.87,353.68
992.89,516.46
1286.36,821.77
827.87,312.02
1286.59,1375.88
1141.02,643.62
1016.80,647.54
1015.06,558.86
1291.12,1189.73
827.48,375.73
1029.81,320.54
829.53,324.04
710.30,309.54
814.55,587.98
1166.87,1281.41
1068.49,699.32
1050.40,778.60
1223.99,1085.51
658.73,307.41
1064.85,761.52
1445.28,1206.61
1197.62,1190.53
1408.72,1406.07
1020.88,590.36
796.72,288.88
1154.98,736.46
678.91,321.34
1430.24,1279.59
1046.69,932.63
1104.98,585.00
1194.00,859.73
1188.03,753.55
1009.49,573.34
1303.51,888.40
1269.74,1227.03
1062.90,609.68
1098.69,728.34
881.66,401.14
1276.21,1028.51
750.22,396.18
1168.28,671.87
1125.32,644.07
1183.49,857.65
779.27,310.80
1129.88,756.75
731.97,327.71
1074.81,1106.63
1372.16,1140.67
1051.75,1000.46
1156.16,724.51
1239.26,988.03
788.92,434.35
1176.87,1161.27
1282.13,1122.51
944.03,397.53
928.84,404.72
800.90,348.37
795.14,280.82
890.22,485.46
881.48,382.82
1199.94,834.97
1068.91,721.05
729.10,328.79
1254.91,858.28
1275.15,1198.95
998.60,679.92
1099.63,799.12
1344.78,1021.64
795.08,254.40
1116.47,700.56
1038.29,702.02
797.23,280.97
1405.45,1226.49
792.47,323.14
961.45,882.96
895.79,227.30
854.54,162.70
690.91,291.18
952.49,737.32
1056.34,579.59
802.44,444.46
585.81,344.32
831.10,447.68
967.06,352.23
1198.46,1231.09
1418.80,1135.89
1266.08,1057.30
1117.88,358.06
1046.95,629.58
1126.25,1024.35
797.52,406.60
874.13,320.87
1084.92,728.02
724.39,332.87
779.20,448.14
938.19,388.78
879.52,367.25
684.57,284.57
565.99,300.45
1464.37,1184.21
1003.18,753.96
1354.06,1162.63
745.27,273.88
809.49,276.71
1174.48,953.16
1162.69,1160.92
1094.88,1052.40
1207.52,854.55
870.28,338.06
1121.90,1217.93
1227.48,1179.46
1060.51,491.25
723.77,363.03
1133.53,1019.27
872.46,384.21
1221.72,930.36
804.39,440.70
905.31,510.45
1132.36,999.94
933.10,449.27
1275.89,802.62
1150.16,1241.28
829.95,456.34
823.18,442.60
1384.11,1320.95
1250.92,1129.39
1323.67,1059.37
1105.52,805.39
961.66,612.95
989.70,534.05
730.93,239.33
838.97,476.64
873.56,498.92
800.77,378.57
1137.56,563.27
774.18,243.53
957.84,406.51
881.99,520.48
783.71,222.52
1224.67,807.34
774.85,268.88
585.62,369.45
1204.76,1120.37
1288.23,1197.78
873.43,352.40
1133.19,897.40
1145.46,926.49
932.88,334.94
1282.05,1131.99
1119.20,967.61
1194.88,912.51
1196.64,757.94
1181.81,1229.72
1283.29,1186.14
1246.89,1133.06
719.33,305.72
1184.49,484.52
883.91,400.71
1145.46,951.42
1084.55,636.48
961.34,516.46
1130.99,546.36
884.17,377.86
863.86,403.96
956.55,484.95
1135.18,833.69
1153.11,873.07
1052.34,645.85
996.00,909.71
834.15,185.04
1037.36,775.21
747.69,264.61
898.68,464.12
839.19,476.16
1059.73,1168.19
909.70,423.02
836.22,393.99
879.19,275.21
1029.88,862.13
1349.34,1266.50
1300.51,1147.41
949.37,501.65
1185.26,1011.63
903.69,287.64
1228.94,678.05
1278.73,970.95
1062.94,1098.78
1343.52,1040.58
830.39,309.02
652.71,278.92
1073.60,546.68
1203.60,731.37
885.07,288.02
955.71,789.23
1052.84,313.72
1275.35,935.30
893.96,289.27
720.49,293.80
1038.68,658.40
1148.42,898.59
1089.00,433.59
1133.72,583.42
861.03,445.63
775.80,256.73
859.37,311.75
1121.10,640.84
1034.88,498.13
700.11,373.06
904.85,381.97
1114.71,816.80
1251.54,957.71
1196.65,662.51
752.40,271.14
1372.26,1337.16
991.13,735.16
975.70,1089.01
962.24,724.79
1094.97,733.19
1030.39,440.75
875.41,266.80
1163.26,919.21
579.02,344.62
760.87,272.36
1293.52,1277.56
879.81,375.62
1444.95,1317.60
1225.56,849.02
1311.53,1187.42
1085.55,986.30
996.33,613.97
1016.56,532.39
749.32,250.73
1069.57,577.14
1313.12,1319.19
897.83,334.98
966.18,633.10
1116.16,955.76
869.31,459.14
1278.79,1251.01
650.00,306.75
911.05,479.46
891.84,339.76
1332.50,1227.94
754.45,340.45
773.73,222.32
1041.47,608.84
846.58,470.25
1149.78,594.80
1266.29,1232.63
996.38,819.89
863.36,323.37
666.29,305.65
935.62,376.04
1205.81,651.07
1110.01,1077.77
820.31,293.97
823.97,413.78
873.49,271.93
798.08,507.20
900.55,293.65
720.26,436.65
686.23,393.41
1106.80,623.40
946.88,259.45
1181.72,880.80
1153.44,1229.39
931.18,310.82
1243.52,1211.56
638.58,358.63
1215.61,581.75
1108.82,690.38
968.96,672.73
976.91,465.30
1106.90,624.41
975.42,573.59
1048.48,616.03
1159.80,1144.61
703.48,342.34
1190.28,704.07
1204.03,950.36
866.42,435.52
957.34,749.13
729.94,327.12
1171.05,1069.45
1039.68,527.78
1131.55,878.77
1099.36,755.10
1186.57,1059.70
668.92,284.91
694.13,314.63
739.15,405.05
1195.28,807.67
1274.66,1108.50
1276.43,1227.92
1214.98,1060.26
917.33,344.56
1132.91,827.39
623.08,359.33
1307.24,1143.07
1328.66,1178.35
959.87,523.12
1017.23,760.61
1117.58,437.26
1174.66,1159.22
998.29,847.92
811.78,389.54
803.16,357.45
557.50,311.35
1313.68,1293.04
1359.03,1248.91
914.46,658.34
984.65,563.57
991.14,313.93
1295.93,1087.95
1332.80,1008.03
744.34,301.09
941.18,623.23
1136.06,484.66
651.37,317.30
814.77,430.58
1034.85,694.05
960.80,460.54
709.79,395.37
992.79,401.81
1236.17,1056.50
984.24,425.35
928.97,476.13
1133.62,915.17
1137.83,904.45
1009.49,879.43
695.51,297.27
1117.83,510.92
952.81,783.90
854.28,310.35
885.64,545.63
797.42,253.83
904.10,476.99
1045.72,537.98
957.32,458.52
1240.54,957.80
1163.51,1137.83
1013.33,477.29
613.08,299.21
1175.16,1056.55
1126.99,760.96
1016.88,690.73
805.99,392.56
816.38,288.38
939.45,744.27
613.71,335.02
1044.60,682.09
1037.54,872.95
628.18,390.01
1020.43,812.54
1231.55,1128.69
1169.54,1063.90
1074.04,714.54
767.09,371.55
775.00,281.10
942.10,639.11
1037.77,682.87
1128.01,545.26
626.81,380.84
935.74,569.45
1065.32,772.29
1217.81,1159.32
1075.33,715.10
808.03,338.93
1064.80,701.47
618.86,231.66
1262.84,1063.24
1108.24,1056.68
915.45,624.51
768.61,342.77
1014.56,366.74
1299.10,1085.48
1373.66,973.46
655.97,312.11
1016.40,488.21
729.04,343.23
983.63,750.66
955.65,415.39
756.98,256.22
839.59,225.68
899.79,883.18
854.09,376.55
1322.51,990.87
1314.49,909.80
1148.28,842.98
729.97,353.63
1038.97,893.91
892.90,352.51
1231.01,1230.65
1211.28,1204.20
841.69,456.67
902.25,382.17
1229.00,932.88
1344.03,1220.77
1136.61,996.59
1315.10,1229.06
791.71,247.17
814.93,382.70
869.41,391.19
874.96,413.29
1104.25,541.51
887.10,350.27
742.31,384.05
771.34,427.95
899.86,393.91
1080.85,733.59
1089.45,551.41
995.52,377.72
1166.08,608.49
1040.51,787.00
883.59,418.23
1186.49,776.61
1007.56,575.73
1224.02,888.12
697.78,376.18
1257.93,1155.67
858.49,397.15
688.95,280.18
841.45,382.83
1401.61,1268.13
1210.40,1116.56
549.70,212.51
996.62,692.22
1189.08,892.59
802.98,324.24
846.93,479.60
1062.52,1163.90
955.21,646.63
1170.50,1024.62
1433.18,1371.27
1009.86,604.20
1144.58,757.83
923.08,294.94
1029.66,308.05
646.58,124.59
738.63,318.10
1194.41,764.62
1026.90,825.64
1005.38,611.04
1275.15,1097.69
763.74,424.97
651.50,289.22
998.51,430.17
745.36,476.39
979.11,488.09
734.94,327.52
1302.03,788.05
806.64,356.63
1130.38,471.48
943.39,466.57
946.12,448.16
1263.72,854.33
994.90,832.04
1153.88,920.37
1077.93,735.10
697.95,444.73
709.11,256.90
961.07,423.94
1383.66,1259.02
1284.90,1215.67
846.51,360.50
911.39,324.51
1052.47,709.22
1229.80,1208.92
1099.22,764.56
1223.39,576.06
1325.49,894.18
1407.58,1355.50
806.25,248.71
973.50,405.53
842.18,159.84
1272.56,642.63
1200.56,1331.19
922.34,459.42
1079.45,645.49
731.82,345.27
917.58,345.06
1138.35,767.15
780.76,471.41
1326.44,1291.95
821.06,226.97
1412.91,1277.81
713.95,270.07
1293.55,1110.99
563.13,341.02
1145.29,957.29
986.43,810.98
922.03,586.15
1007.23,596.97
882.74,429.20
1061.05,1223.33
1070.54,739.30
1109.38,631.21
1208.77,1028.55
1162.62,741.31
1034.83,732.36
888.27,417.29
851.63,247.94
856.31,432.18
1099.29,686.56
1126.00,964.13
863.11,521.67
1311.23,904.24
1188.46,860.64
894.57,290.68
1047.71,928.65
893.58,311.13
969.64,591.07
969.42,434.55
983.75,479.68
1005.54,726.03
1034.93,741.84
877.79,340.34
796.83,395.88
1152.87,829.70
869.12,458.90
933.60,450.78
1119.40,684.91
1055.64,644.49
1088.00,681.78
1294.29,1030.62
1293.97,1274.92
1075.02,704.39
1219.19,1140.80
685.31,372.50
778.36,358.55
1044.61,659.00
1314.91,1266.21
756.14,343.42
1104.23,1193.12
930.97,448.51
1348.70,1117.29
1152.70,546.65
1243.62,1329.67
548.00,299.76
1112.53,753.09
848.27,370.39
1258.66,1014.96
1316.87,992.54
644.64,317.18
699.26,346.10
809.74,422.84
898.04,455.98
1262.47,1159.02
887.50,329.32
1177.82,1256.99
1087.38,414.53
1300.38,1114.64
1214.23,895.98
920.29,670.46
1092.27,820.59
1292.19,1119.79
946.63,456.27
791.58,211.95
650.83,187.99
905.78,416.77
995.50,475.47
1263.73,866.04
648.59,308.71
867.90,218.44
1002.18,487.76
1215.86,1094.26
1221.34,588.72
984.70,530.55
865.03,362.34
992.82,365.70
722.19,529.42
1221.68,844.35
1286.25,1109.89
819.25,233.05
955.94,606.80
1224.83,1194.66
787.78,292.00
1020.57,555.36
578.94,232.22
1160.35,846.84
992.10,345.54
944.09,619.23
895.75,644.05
1030.20,506.84
1156.99,1242.69
1154.78,473.41
707.79,206.14
1080.39,993.70
1180.22,931.10
695.31,368.41
854.18,333.60
1096.39,471.39
944.48,616.25
1057.77,805.37
1145.90,432.49
868.59,194.92
1108.51,607.61
1112.43,574.77
1060.05,762.83
946.55,458.94
1026.19,508.86
983.89,782.49
780.73,297.11
995.01,513.53
632.66,303.00
1220.92,973.30
1302.01,988.25
1084.59,707.56
769.82,358.75
1242.79,1115.05
776.92,360.41
1105.85,956.79
1050.79,661.47
1285.74,1267.83
974.78,429.85
912.50,339.38
1031.97,406.63
1270.58,1013.74
701.94,352.66
896.58,462.21
982.48,555.49
1213.84,981.76
988.77,578.07
663.61,347.69
1134.69,832.25
1231.49,718.95
1032.38,728.96
715.06,278.43
891.31,364.81
805.82,377.63
892.18,452.75
1199.21,624.17
613.49,429.24
807.46,366.57
1020.69,455.98
1197.83,741.03
796.72,494.37
1326.97,1255.92
736.38,257.02
893.09,380.66
1298.13,1117.58
745.34,385.99
1182.32,709.88
964.77,629.97
783.44,275.61
800.99,223.90
1096.47,502.52
790.85,474.20
1256.51,1277.66
1130.85,804.72
833.09,447.62
1156.65,888.43
1203.47,898.34
1223.63,1206.98
945.80,336.98
890.50,445.96
822.65,360.29
884.39,417.54
932.69,472.01
1013.81,463.65
1350.90,1211.98
819.24,299.29
1069.09,430.15
717.06,319.77
1009.52,764.80
851.05,296.46
707.35,325.54
737.90,303.73
987.99,648.70
688.93,363.34
1172.39,512.22
835.78,261.56
589.83,357.15
1245.41,1233.11
1069.33,676.86
947.39,506.61
1227.85,863.10
918.81,716.49
1162.40,663.51
1025.66,630.81
821.95,352.97
1189.04,764.40
878.62,229.44
1123.46,813.06
1035.92,852.54
1129.07,908.13
926.99,654.36
796.54,397.00
1331.40,1135.49
1045.37,380.57
882.82,508.94
1235.25,1011.24
917.76,513.72
827.75,262.23
857.90,258.87
760.33,495.59
1200.57,1065.66
1225.86,1263.68
756.95,280.24
1086.93,813.37
832.75,426.12
771.47,293.15
1043.57,563.43
831.64,447.68
1222.09,746.20
738.13,313.97
942.32,674.91
1088.23,804.93
1100.85,473.75
1207.02,1087.06
1080.74,826.09
765.92,390.73
891.53,282.50
861.09,288.94
868.44,315.12
1084.90,582.21
663.15,267.19
875.18,445.68
862.67,407.39
1193.15,1163.90
699.23,469.37
1339.25,1081.06
1108.45,818.18
601.17,285.17
922.71,183.24
1228.94,1264.68
858.05,387.10
989.90,558.62
799.90,411.15
942.39,365.26
579.50,290.58
1080.83,461.32
996.48,695.23
1073.54,551.26
872.36,275.67
933.33,449.78
1009.90,643.59
1226.79,883.75
643.22,260.74
1077.63,760.32
1154.82,815.06
922.48,400.52
1114.10,688.37
1310.11,1238.98
965.73,577.86
1171.86,1201.72
672.78,301.97
1072.97,899.26
1202.26,866.28
1274.12,1277.32
950.47,483.03
730.28,305.10
741.31,375.16
1094.07,926.46
1140.75,500.71
1016.06,373.91
684.83,381.53
1040.72,676.49
1180.09,828.97
748.31,335.69
1175.41,1248.40
1177.99,826.17
779.64,497.50
